lat,lng,densityTier,keyword,categoryId,storeId
37.523369,126.858280,6,HD현대오일뱅크,4,1645634
37.345028,126.747856,4,정육점,4,155358
36.271046,127.469801,2,피자,5,1282647
36.781786,126.463838,2,롯데몰,6,2454697
37.694505,126.766328,5,CU,3,133233
36.348251,126.595905,4,올리브영,1,2500257
37.517682,126.910332,7,주유소,2,1772929
37.503974,126.675678,5,아이스크림 할인점,4,2093481
37.530261,126.649899,6,포잉,4,2147785
36.776044,127.061435,2,빵/도넛,2,2559739
37.642037,126.783490,2,투썸플레이스,1,629967
37.114876,127.031609,1,버거,4,229171
36.736885,127.271867,1,카페,6,2455213
33.400853,126.246868,2,서점,1,2396740
35.479237,129.414666,3,배스킨라빈스,1,2064693
37.469789,126.708881,4,카페,6,2080819
37.659289,126.810773,1,이마트,4,213073
34.850283,126.487822,2,치킨,3,2255093
37.743661,127.043970,7,투썸플레이스,1,2663077
37.654001,127.074193,6,GS25,1,1865664
37.414699,126.981791,2,배스킨라빈스,2,720241
37.833103,127.516861,4,버거,4,398850
34.843619,128.420210,4,롯데VIC마켓,4,858076
37.620060,127.015179,5,던킨도너츠,5,1570100
37.446399,126.664602,5,이마트24,1,2072965
37.235749,127.168177,2,꽃집,2,666716
36.784091,127.016145,6,슈퍼마켓,4,2487681
35.975183,129.413500,2,파스쿠찌,4,2684980
37.925337,127.745106,1,카페,1,104551
36.597262,127.298048,6,치킨,4,2012384
36.794648,127.109679,4,서점,1,2489210
37.267022,127.000806,7,주유소,4,182402
35.230391,126.650309,1,이디야커피,4,2253913
36.989137,127.102642,4,슈퍼마켓,1,632500
37.540693,127.064206,7,파리바게뜨,4,1944233
37.658575,126.773536,6,GS25,1,256512
37.712158,126.765463,3,횟집,2,649295
37.515155,127.097782,6,AK몰,1,1546644
37.647526,127.130287,6,룰루레몬,4,611756
36.564471,128.728463,5,쿠팡이츠,4,934322
37.712084,126.750534,3,한의원,2,257827
35.534406,128.495170,2,빵/도넛,1,2680362
35.209986,128.112796,4,백반/한정식,1,918989
37.566548,126.825322,6,서점,6,1624157
36.988045,126.865102,1,슈퍼마켓,3,128018
36.993125,127.098135,4,홈플러스,1,683392
33.257834,126.584910,2,주유소,6,2450564
37.214223,127.035877,3,G마켓,6,583656
36.808269,127.149423,5,배스킨라빈스,1,2546387
37.560537,126.904168,7,카페,6,1987123
36.358963,128.294361,1,트레이더스,5,951328
37.107215,127.068699,1,쿠팡,1,180787
37.480502,126.986658,7,이마트24,2,1898289
35.957504,126.978947,5,치킨,1,2307491
37.606865,126.940029,1,세븐일레븐,3,1562281
37.527480,126.998123,6,11번가,3,1917563
35.220505,129.104378,4,나이키,6,1392572
36.333604,126.605938,2,폴바셋,4,2554628
37.533856,127.067592,7,이마트24,3,1568537
35.944758,128.619647,2,떡/한과,4,1233365
37.459419,126.676545,7,VIPS,4,2182821
37.740068,126.756600,2,파스쿠찌,1,629486
35.202496,129.098479,6,한의원,2,1339260
37.639631,127.026456,7,패밀리레스토랑,2,1819858
35.840601,128.609059,4,횟집,2,1187407
37.576935,128.241867,1,롯데홈쇼핑,1,104350
37.594490,127.137090,5,SK에너지,2,584861
36.151935,128.430230,2,슈퍼마켓,1,1011836
37.297680,127.533622,1,CU,2,2674523
35.169416,129.058002,2,피자,4,1373117
37.135758,126.906780,6,배스킨라빈스,1,756804
36.778502,126.999213,6,버거,3,2513742
35.965814,128.939447,4,파스쿠찌,3,1054033
37.481285,126.936679,6,주유소,4,1798257
35.105494,129.114647,1,던킨도너츠,4,1349152
35.174099,126.903464,4,롯데마트,1,1114490
35.197767,126.828950,2,경양식,1,1110083
35.181147,129.110026,4,치과병원,4,1355299
35.549289,129.298272,3,G마켓,2,2061264
37.491235,127.498703,3,구내식당,5,721745
36.993635,127.120342,2,배스킨라빈스,4,2671472
37.511748,127.107156,5,서점,5,1510123
35.556761,129.338254,5,컬리,1,2060583
35.219287,128.682837,6,올리브영,1,893431
36.079927,129.394929,5,피자,4,989926
35.583152,126.851085,3,다이소,6,2394448
37.638167,127.020847,7,S-OIL,1,1667689
35.164855,129.174645,7,버거,6,1352916
37.442644,126.735922,3,치과의원,6,2135447
37.610381,126.729101,3,지그재그,3,214225
33.497748,126.945782,1,국수/칼국수,1,2410154
35.568536,129.345911,3,이디야커피,4,2068160
37.637132,126.873093,2,피자,4,2661924
37.496393,126.725862,6,파스쿠찌,4,2178149
35.134348,129.108494,6,한의원,6,1466997
35.187287,126.914510,4,치킨,3,1084318
37.785757,127.651234,1,스타벅스,2,41999
37.402910,126.974902,6,파리바게뜨,2,111523
35.180597,128.082239,4,파스쿠찌,2,2682463
34.891340,128.601786,4,롯데몰,1,781626
35.148024,129.019317,5,쿠팡,1,1437972
37.540054,127.088419,6,뷔페,2,2001595
36.932672,129.242215,1,롯데VIC마켓,2,1006989
37.605944,127.161936,4,서점,3,2666091
37.296814,127.416497,1,에이블리,1,287153
36.318498,127.380351,3,이마트,5,1264187
35.220109,126.878012,2,카페,4,1129740
37.326314,127.974954,3,버거,5,15133
37.667460,126.751630,3,던킨도너츠,2,265267
35.911400,127.758977,2,SK에너지,2,2327978
36.987348,127.584585,3,구내식당,2,2642568
36.722825,127.543983,2,옥션,6,2593305
35.119411,129.039892,6,뷔페,3,1409333
37.611123,127.076251,5,배스킨라빈스,6,1657456
37.490619,126.771558,5,약국,1,166001
33.496758,126.531545,7,족발/보쌈,6,2434472
37.517354,127.063498,1,메가MGC커피,2,1678667
35.154173,129.046463,2,피자,4,1406552
35.843985,128.599772,4,약국,1,1219867
37.372709,127.884976,3,치킨,2,78195
35.121452,126.756195,1,지그재그,1,1128624
33.492977,126.497933,3,커피빈,1,2417568
35.887894,128.576462,3,11번가,6,1151127
37.507453,126.957705,4,CU,3,1539626
35.863358,128.581820,5,S-OIL,4,1195386
35.034524,128.020413,1,이디야커피,2,804517
35.956507,129.402875,3,아이스크림 할인점,1,1009586
37.150074,128.219553,3,다이소,2,2643508
37.581298,127.050219,6,올리브영,4,1910353
35.834056,128.564025,3,11번가,2,1175959
37.532915,127.039293,7,HD현대오일뱅크,4,1586026
37.561950,127.007871,6,커피빈,1,1954658
37.522951,127.033062,7,GS25,1,1802366
35.835761,128.605611,3,던킨도너츠,2,1242041
37.967664,128.759841,2,횟집,4,65417
35.136273,129.055927,7,세븐일레븐,2,1360249
35.897558,128.607739,4,홈플러스,4,1162751
37.440896,127.354173,1,파스쿠찌,1,206077
36.352969,127.372589,6,카페,2,1289438
37.484733,126.891912,7,슈퍼마켓,1,1714923
37.481335,126.927326,7,카페,3,1713748
36.772757,127.012384,3,세븐일레븐,6,2488836
36.603120,127.510094,3,치킨,1,2599841
37.376530,126.930809,6,나이키,2,363318
37.207253,127.109678,5,편의점,2,712062
34.788188,126.379501,4,피자,4,2296799
35.577368,129.313428,2,치과의원,2,2021573
37.607665,127.073619,5,투썸플레이스,2,1758717
37.810594,127.096940,2,약국,4,334910
35.077696,128.091350,5,카페,4,892279
36.651169,127.452469,5,카페,2,2623683
37.287895,127.033114,4,G마켓,1,208102
37.545909,127.056142,7,횟집,3,1757262
34.970281,127.490118,3,횟집,2,2271249
37.322828,126.956206,3,뷔페,1,513630
37.403771,126.905399,6,GS칼텍스,4,332105
34.877414,128.629391,3,꽃집,4,865607
35.225042,128.685885,7,파스쿠찌,1,917663
35.262187,128.344096,2,폴바셋,2,764587
37.582419,127.091362,6,카페,4,1509470
36.973639,127.931256,6,S-OIL,1,2603707
36.745293,126.300104,5,요기요,4,2559829
35.155325,126.808834,4,치킨,4,1067906
36.709776,127.277459,1,김밥/만두/분식,1,2504871
36.365608,127.360843,4,이마트,4,1267166
37.532261,126.782100,2,기념품점,3,521620
37.650594,126.897311,5,버거,2,595033
37.134491,128.230371,2,롯데월드타워,5,2635425
37.486375,126.976595,7,파리바게뜨,1,1930000
37.492562,129.102945,2,구내식당,1,68862
35.596647,129.359959,2,폴바셋,4,2058184
37.594359,127.142624,7,트레이더스,2,381538
37.492477,126.863476,5,치킨,3,1653960
35.228336,126.840813,4,빵/도넛,4,1102667
37.209358,127.037820,7,뷔페,2,417438
36.826876,127.115134,3,피자,4,2475326
35.232276,129.154450,1,약국,1,1357683
35.822440,128.634833,3,카페,1,1215817
37.565689,126.897161,3,SK에너지,2,1901935
36.617435,127.512862,5,쿠팡이츠,2,2637277
36.355093,127.359629,2,횟집,4,1321461
36.960162,127.049888,3,던킨도너츠,3,253329
34.929900,127.699446,3,롯데몰,3,2278675
37.528136,126.895044,5,GS칼텍스,2,1973686
37.260302,127.030968,7,엔젤리너스,1,249198
35.845906,128.616957,4,포잉,1,1166421
37.809560,126.407567,1,GS25,6,2172419
33.508158,126.524664,6,편의점,2,2402739
36.664222,127.477038,3,SK에너지,2,2628217
35.207551,129.005151,4,편의점,2,1432612
35.142181,126.863613,3,버거,6,1100836
35.204371,129.079102,6,이디야커피,3,1475059
36.820755,127.139687,6,주유소,6,2492179
37.317883,126.681307,2,아웃백,4,625581
36.625200,127.448002,4,배달의민족,5,2652021
36.356526,126.603268,2,카페,2,2521497
36.800903,127.146486,5,주유소,4,2452664
37.268355,127.038154,4,약국,4,254415
37.597444,127.049071,5,김밥/만두/분식,4,1761275
37.603972,127.033805,7,롯데마트,2,1941390
37.484049,126.872822,7,커피빈,2,1558086
35.871634,127.073827,3,피자,2,2313819
37.662620,127.307071,4,서점,1,504204
34.937694,128.088570,3,서점,3,922218
36.988167,127.096848,4,요기요,4,157504
37.698523,127.200509,3,S-OIL,4,360826
38.146160,127.311831,2,컬리,2,52706
36.355501,127.410343,3,파스쿠찌,1,1315339
37.210915,127.662910,1,CU,4,262871
37.485487,126.769343,3,구내식당,6,717309
37.272089,127.099970,1,피자,3,711336
37.715374,126.904563,1,피자,3,317157
37.651334,126.685994,2,스타벅스,2,512339
36.916622,128.353063,1,패밀리레스토랑,4,2587159
35.800322,127.126513,4,파스쿠찌,1,2350435
35.312001,128.967598,1,폴바셋,4,858706
37.869841,127.736315,4,폴바셋,1,56063
34.794275,126.392359,4,세븐일레븐,2,2269173
35.257485,128.638644,5,세븐일레븐,1,783952
37.614131,126.927376,7,S-OIL,3,1898220
35.824454,127.147076,6,버거,1,2315203
37.278649,127.432032,6,정육점,6,431488
37.543713,127.218603,3,세븐일레븐,2,392121
36.892574,126.638109,4,메가MGC커피,4,2503335
37.380366,126.974092,4,치킨,1,247830
37.354337,127.192613,1,커피빈,4,418594
37.572134,127.000476,7,배스킨라빈스,1,1603144
35.221204,126.829407,2,11번가,3,1096452
37.814520,126.774338,2,HD현대오일뱅크,4,259217
35.189964,128.558387,3,김밥/만두/분식,1,821762
37.778477,126.767021,1,피자,6,133305
36.980379,128.370611,3,정육점,4,2575852
35.818411,128.535007,6,치과의원,6,1207379
35.319333,128.259112,3,패밀리레스토랑,2,917804
37.514249,127.118062,2,한의원,5,1806374
35.906274,128.612516,4,횟집,4,1141473
38.065116,128.174763,3,쿠팡,3,78771
37.586599,127.413779,1,카페,4,181373
37.533216,127.118160,2,카페,1,2698156
37.668205,126.756785,7,치킨,1,142697
37.566500,127.194579,6,주유소,3,131022
36.414778,128.157536,4,배스킨라빈스,3,1046672
35.544495,129.282676,2,횟집,2,2044103
37.505683,126.664173,6,스타벅스,5,2091516
37.552637,126.917796,7,버거,4,1559334
35.942294,128.557855,6,투썸플레이스,6,1213958
37.488036,126.786803,6,카페,4,137167
35.940440,126.961673,2,이마트,5,2317943
35.191509,129.216601,1,카페,1,1376605
37.531559,126.732527,5,김밥/만두/분식,1,2164005
37.571047,127.027924,6,SK에너지,1,1701831
35.094488,128.988681,5,롯데몰,5,1429799
36.079552,129.397594,5,피자,2,977683
37.681577,127.062589,2,카페,4,1683716
35.732496,128.268751,3,피자,1,951234
37.536200,127.205204,5,카페,1,544533
35.576334,129.318944,2,횟집,4,2032657
35.795374,126.891865,4,백반/한정식,1,2379636
37.736110,127.045702,7,컬리,5,650834
35.082813,128.079751,2,스타벅스,4,918833
35.902823,128.603921,4,던킨도너츠,5,1148973
36.093859,128.427210,3,중국집,6,1030155
37.404856,126.923637,7,아웃백,1,422401
37.590837,126.610696,1,농협하나로마트,2,2180556
37.316408,126.836246,5,이디야커피,4,315889
37.451723,126.905339,5,엔젤리너스,2,1803842
37.494737,126.900315,7,롯데마트,4,1951196
37.557802,127.010480,6,주유소,3,1854666
37.207078,126.820417,4,서점,5,751858
37.478947,126.934320,7,횟집,3,1892007
36.993191,127.087907,4,버거,5,115901
37.738949,126.735760,2,백반/한정식,6,560114
36.790031,127.128967,4,폴바셋,6,2474291
37.675908,126.798896,4,이마트24,4,497334
37.519782,126.874110,5,엔젤리너스,2,1588872
35.221062,128.691829,6,파리바게뜨,2,806113
34.812988,126.419626,5,SK에너지,1,2242178
37.080089,127.058882,5,꽃집,3,716498
35.233142,128.864136,5,이디야커피,1,827267
36.164801,129.096561,1,서점,3,972050
37.579192,127.057797,4,배스킨라빈스,2,1841658
35.893108,126.624751,1,버거,1,2349437
35.842557,128.608816,4,파스쿠찌,3,1150915
36.351522,127.377406,6,올리브영,1,1323434
35.240022,128.644785,2,S-OIL,4,898303
34.887775,128.624386,6,올리브영,1,892112
37.594185,126.825866,1,치킨,1,496916
35.598519,126.994552,1,카페,4,2362169
35.099303,129.039057,5,이디야커피,1,1404132
37.649555,126.936365,1,버거,2,1796282
37.242597,126.448560,1,폴바셋,4,2092791
37.616717,127.032395,7,떡/한과,6,1789509
37.622966,126.708761,2,다이소,2,220457
35.599836,129.363188,3,요기요,1,2029498
38.080994,128.669158,1,약국,4,38378
35.074802,128.081892,2,카페,2,846977
37.332972,126.844561,4,파스쿠찌,2,589283
35.901030,128.617069,3,SK에너지,4,1181629
36.164416,128.435387,1,이디야커피,1,1023488
36.322110,127.383980,4,쿠팡,4,1256687
35.822362,127.146258,6,슈퍼마켓,6,2384039
37.639755,127.079060,1,카페,5,2699868
37.658016,127.242145,4,치킨,3,561060
37.417289,127.126039,7,치킨,4,222643
35.867090,128.700678,4,편의점,1,1220717
33.486723,126.484697,6,요기요,4,2718831
37.397520,126.920176,7,CU,4,340041
37.797569,127.003252,1,트레이더스,3,319336
37.251498,127.038199,4,AK몰,2,206504
36.693903,126.830271,4,GS25,1,2549791
36.023852,127.748437,1,투썸플레이스,1,2382507
37.482566,126.853035,5,카페,4,247449
37.333164,126.741360,1,세븐일레븐,4,188691
36.611961,127.487433,4,피자,6,2605576
36.978269,127.794859,2,G마켓,4,2656370
37.447298,126.680277,6,G마켓,2,2165104
37.548297,126.740079,4,S-OIL,4,2178160
35.204072,129.077786,6,세븐일레븐,4,1472839
34.758008,127.703614,5,빵/도넛,1,2277444
37.496127,126.495005,5,치킨,1,2195897
35.499915,129.380370,1,요양병원,2,2020516
37.552861,127.061708,7,치킨,3,1733274
37.524717,126.903192,7,카페,4,1876878
37.474955,126.622928,3,농협하나로마트,1,2150302
35.169830,129.114541,5,파리바게뜨,1,1421314
35.840392,127.137380,5,서점,4,2345589
34.256259,125.916136,1,GS25,4,2248248
37.392966,126.972863,4,던킨도너츠,4,452513
37.544798,127.156521,3,약국,2,1775533
36.201391,127.087959,5,스타벅스,6,2488930
36.453350,127.430079,5,던킨도너츠,1,1314430
37.233880,127.027607,5,피자,1,249301
37.552284,126.871964,3,GS칼텍스,4,1933141
36.344244,126.599550,6,이마트24,4,2467352
37.532999,127.315306,1,롯데몰,2,671178
35.330335,128.703246,2,룰루레몬,4,818578
35.331121,129.014676,5,치킨,1,908638
37.620737,126.845206,2,횟집,4,347374
37.223564,127.253182,1,GS25,3,736931
35.090596,129.036572,6,롯데월드타워,4,2694004
35.683026,127.909988,5,이디야커피,1,760710
35.273790,128.524889,2,아웃백,4,906364
36.001287,128.414645,2,카페,4,925847
34.763638,127.082308,3,무신사,6,2295882
37.276590,127.632225,2,GS칼텍스,3,171541
37.063798,129.413852,1,슈퍼마켓,3,964360
34.952003,127.516636,6,횟집,4,2291347
35.645057,129.353839,3,SK에너지,3,2058494
37.672029,128.718562,1,슈퍼마켓,4,2659484
36.197580,127.086609,5,서점,4,2492349
36.894806,126.633858,4,세븐일레븐,2,2512848
36.814875,127.102263,5,파리바게뜨,5,2498846
37.576662,126.924389,4,배스킨라빈스,3,1580724
37.678125,126.795834,4,던킨도너츠,6,312808
37.255997,127.039798,5,피자,4,645635
36.936595,127.690269,3,세븐일레븐,2,2600538
37.591775,127.196014,1,떡/한과,3,412651
37.562137,127.195325,5,포잉,1,473229
36.302574,127.567467,5,세븐일레븐,2,2629834
37.334058,126.792368,6,투썸플레이스,3,725265
37.538130,127.096827,6,정육점,2,1501113
35.242668,128.590541,4,카페,2,767103
35.180465,128.144013,3,횟집,6,2680785
37.709975,126.734552,2,중국집,6,661027
37.558123,126.966911,7,구내식당,1,2704130
37.464440,126.880071,6,무신사,5,2676356
37.287386,127.155452,5,뷔페,4,682207
37.577575,126.992846,7,CU,1,1955279
34.930530,127.691102,2,폴바셋,6,2234124
37.373773,127.215256,1,버거,2,625597
35.833059,128.550169,5,롯데몰,1,1229952
35.214870,129.110325,2,투썸플레이스,6,1350776
37.500147,126.840137,4,SK에너지,1,2696880
37.568250,126.992526,7,텐바이텐,4,1792181
36.580699,128.241289,1,이디야커피,3,962270
37.527310,126.639882,5,배스킨라빈스,4,2072612
37.703855,126.904927,3,G마켓,4,354928
35.212541,128.647701,1,파스쿠찌,3,783218
37.562636,126.851832,6,컬리,1,1878255
37.399241,126.738786,5,뷔페,4,2151226
33.482414,126.492140,7,파스쿠찌,2,2718792
37.546364,126.918714,7,이마트24,2,1574841
36.963131,127.491938,3,서점,4,2639181
36.357999,127.420421,3,SK에너지,3,1253732
35.869531,128.550445,3,치킨,3,1213054
36.773925,126.457554,6,지그재그,1,2477961
33.460896,126.397646,1,요기요,3,2426356
36.342951,127.438887,3,스타필드,2,1309875
37.780227,128.905887,1,이디야커피,2,41776
37.651912,126.620569,2,주유소,3,538020
35.909953,128.645146,2,한방병원,2,1238886
36.273740,127.624607,1,피자,4,2594601
37.637913,126.642813,3,던킨도너츠,2,645896
33.500796,126.514176,3,CU,6,2395342
36.793703,126.953482,2,농협하나로마트,2,2720617
36.900216,127.030761,2,포잉,4,2562753
35.192980,126.830219,5,GS25,2,1093174
37.567063,127.170864,2,쿠팡,1,1601796
37.287548,126.991863,2,폴바셋,1,237153
37.619730,127.051131,4,이마트,4,1963162
37.307486,126.990998,4,폴바셋,3,411774
37.161068,126.969439,1,약국,2,742740
36.423057,127.395426,5,치킨,5,1303563
37.882914,127.732194,7,카페,4,86715
35.394178,127.698419,1,백반/한정식,2,810526
37.687343,126.704812,1,무신사,5,328674
37.332347,127.954978,4,횟집,2,88612
35.199663,129.089167,5,세븐일레븐,6,1421876
36.912407,128.342286,1,커피빈,3,2635709
35.810124,127.111249,4,치킨,1,2315846
37.459204,129.162497,2,G마켓,1,16658
37.529659,126.732050,5,배스킨라빈스,2,2154732
35.193322,128.080437,5,뷔페,1,768374
38.206477,128.582388,2,카페,6,90499
37.392376,126.938104,5,파리바게뜨,1,2664682
33.497261,126.528448,7,약국,2,2433951
37.552286,127.036087,6,카페,3,1880477
36.720224,127.108253,1,SK에너지,1,2543344
37.694360,126.770707,5,무신사,4,525449
35.625061,126.466583,2,파스쿠찌,1,2310067
37.732736,127.049172,4,나이키,6,110502
35.234001,128.900718,4,스타필드,2,812155
35.385162,129.142511,2,던킨도너츠,2,778901
37.457491,126.902290,5,파리바게뜨,2,1979254
37.206448,126.826796,5,주유소,4,725493
37.381782,127.124333,6,카페,4,193703
37.556480,126.969153,6,피자,1,1597757
35.199908,128.078567,5,파스쿠찌,6,859405
38.105185,127.704242,2,카페,4,11906
37.662141,126.773907,7,서점,1,361231
37.507308,127.113593,6,세븐일레븐,6,1991293
36.042204,129.368612,6,피자,1,1050127
37.451771,126.714839,6,폴바셋,1,2170695
36.343497,126.589882,2,커피빈,6,2464894
36.776449,127.072265,4,편의점,2,2480391
36.493546,127.253882,6,카페,1,2007191
37.385530,127.238134,3,옥션,3,143477
36.566642,128.732549,3,아웃백,4,997922
37.055239,127.260012,1,구내식당,4,555823
37.495005,126.502097,4,피자,4,2201638
37.203910,127.057920,6,파리바게뜨,1,263375
35.885055,128.553557,4,편의점,4,1177840
35.214157,129.125101,1,배스킨라빈스,2,1375062
37.562409,126.982827,7,김밥/만두/분식,4,2700095
37.529525,127.125306,6,주유소,3,1594790
35.153671,126.919021,7,이마트24,4,1088999
36.622712,127.436079,6,꽃집,1,2600637
34.750237,127.655766,2,치킨,4,2208435
37.296348,127.553753,1,치킨,1,145551
36.109369,127.486066,2,파리바게뜨,2,2513454
37.729759,127.061155,1,CU,6,604713
37.388465,126.982723,4,메가MGC커피,2,164676
35.961276,129.416174,2,주유소,1,1034004
35.309829,126.774631,1,백반/한정식,2,2248821
34.751340,127.702441,5,던킨도너츠,6,2297569
36.019854,129.342558,4,롯데마트,2,1028977
37.327673,127.102622,5,이마트,2,395779
37.391826,126.944873,7,백반/한정식,2,720463
34.953767,127.481838,3,김밥/만두/분식,3,2203218
37.603893,127.018556,5,파리바게뜨,6,1787343
35.204285,126.816738,2,구내식당,2,1129997
37.559131,126.833421,7,편의점,1,1997029
35.729308,126.733467,3,배스킨라빈스,3,2364977
37.769335,128.911559,5,주유소,4,88587
37.547646,127.321332,2,횟집,1,540782
35.867924,129.194666,2,스타필드,2,963029
35.794988,126.881849,3,카페,1,2342003
37.468345,126.703563,6,피자,3,2127773
35.953334,127.119995,2,다이소,2,2717907
37.594310,127.134386,7,트레이더스,1,458939
37.303016,126.835878,3,생맥주 전문,2,417242
37.514945,127.069031,3,치킨,2,1874451
35.832012,127.157388,3,다이소,3,2387426
35.697488,128.455717,4,이마트,4,1214004
37.868826,127.719586,5,뷔페,3,45414
33.248216,126.571468,4,룰루레몬,5,2399424
33.457173,126.437978,1,홈플러스,6,2432709
36.894959,126.628566,6,트레이더스,1,2564276
35.808032,128.531969,4,던킨도너츠,4,2689664
37.568980,126.991631,7,롯데홈쇼핑,2,1686485
37.481689,126.942890,6,스타필드,3,1978534
35.033522,126.714852,4,이마트,4,2297421
36.029560,129.341533,4,11번가,4,1051838
37.172285,128.990413,4,롯데마트,4,44210
35.158783,129.063899,7,약국,3,1335146
35.951520,126.943976,4,배스킨라빈스,2,2389884
35.211825,129.073165,6,SK에너지,2,1393421
37.403373,126.922561,7,파스쿠찌,1,532516
37.482036,126.654179,4,꽃집,2,2135174
37.022816,127.044189,1,구내식당,6,533389
35.008749,126.789956,2,카페,3,2289525
37.638461,126.644357,3,농협하나로마트,1,548455
36.357626,127.396748,2,투썸플레이스,1,1297877
37.490522,126.786139,6,약국,6,208725
36.603349,127.287542,3,카페,4,2003445
37.750198,127.046710,4,메가MGC커피,1,635138
35.157027,126.885171,5,편의점,2,1076097
37.396387,126.932404,3,정육점,4,117164
37.596252,127.130288,3,횟집,3,334671
36.781477,126.462004,2,뷔페,2,2558541
37.541648,126.896980,4,SK에너지,4,1731836
37.193048,126.835367,5,편의점,1,750558
37.166101,126.956557,1,파스쿠찌,3,684732
34.815164,126.397253,2,홈플러스,4,2217245
37.392699,126.746491,3,GS칼텍스,4,2665433
37.158464,127.078099,2,롯데VIC마켓,4,2665028
37.552744,126.929033,6,횟집,1,1775527
35.215429,129.006261,6,컬리,4,1367317
37.498184,127.035001,7,이디야커피,4,1887927
37.372947,127.135721,4,백반/한정식,4,638084
35.227094,128.887059,1,치킨,4,801142
37.252312,127.030175,4,주유소,2,521429
34.803461,126.371609,2,이디야커피,3,2234490
37.587379,127.210024,2,올리브영,3,2667100
37.471153,126.791647,4,다이소,6,146933
37.348933,126.737551,5,던킨도너츠,3,723996
37.175547,127.061126,3,서점,4,317395
35.859824,128.619409,6,이마트24,4,1226411
35.244329,129.210983,3,던킨도너츠,4,1417249
36.114431,128.361498,2,세븐일레븐,1,990639
36.325490,127.423227,6,배스킨라빈스,1,1316936
37.225097,126.838884,2,국수/칼국수,1,747334
37.400102,127.101901,2,커피빈,2,2676585
37.552145,127.026045,5,폴바셋,4,1608199
34.880926,128.740567,1,지그재그,4,812281
36.487237,127.258929,6,파리바게뜨,6,2013695
37.291191,127.017973,3,주유소,4,314412
36.112783,128.399984,2,11번가,1,989420
35.166910,129.159999,3,버거,4,1473181
35.519618,129.338616,2,GS칼텍스,5,2023967
36.326420,127.408231,5,경양식,3,2691639
35.651367,126.837035,1,폴바셋,4,2310374
37.870955,127.749920,5,올리브영,6,31132
37.725894,126.714887,4,GS25,2,584702
36.342948,127.448510,4,국수/칼국수,3,1253447
36.622271,127.313527,4,주유소,2,2639233
37.004756,127.269993,6,포잉,1,429700
35.408120,129.298819,1,김밥/만두/분식,5,2070062
37.345613,127.943810,3,올리브영,4,90419
35.258722,128.876731,6,트레이더스,5,773849
36.764636,126.448657,5,파리바게뜨,1,2534065
35.532780,129.333316,7,배달의민족,2,2024148
37.496640,126.502080,2,카페,1,2200441
34.891179,128.697786,2,이마트,1,893691
37.743811,126.487900,3,이마트24,2,2155558
37.197679,127.080363,2,약국,5,746315
37.390566,126.953877,7,투썸플레이스,2,431967
34.962381,127.569964,2,올리브영,1,2223023
37.843708,127.161243,2,카페,1,190631
38.352538,128.509562,1,SK에너지,4,105411
37.179543,127.094585,3,배스킨라빈스,4,739145
35.221072,129.083900,6,쿠팡이츠,1,1407272
36.453842,127.120457,4,치킨,2,2508255
33.477821,126.374867,1,주유소,2,2423900
37.377431,127.581646,1,카페,4,364612
34.881006,127.220948,1,카페,3,2209053
37.620371,127.000400,2,파리바게뜨,4,1482721
37.466062,126.726359,5,배달의민족,4,2100063
35.734032,128.264439,3,파스쿠찌,4,974332
35.150436,129.062807,7,치킨,4,1400696
37.150834,127.175635,2,폴바셋,4,397978
37.368660,126.725113,1,치킨,4,473079
37.366806,127.308912,1,꽃집,2,426764
35.315488,129.176025,6,주유소,5,1354175
37.054379,126.797032,1,주유소,1,654762
37.854627,127.736544,5,GS25,5,99315
37.538686,126.947145,7,카페,5,1619054
35.172051,129.093927,3,횟집,1,1387419
35.381629,129.147104,4,슈퍼마켓,2,844097
34.786090,126.389929,4,룰루레몬,6,2236339
37.033548,127.027013,3,홈플러스,4,503382
36.634832,127.455530,5,롯데몰,4,2626565
37.513967,126.722990,5,이마트,4,2191064
37.556403,126.826565,7,생맥주 전문,1,1999919
35.154963,129.035173,3,스타필드,1,1429740
35.849336,128.625840,6,떡/한과,6,1153467
36.980925,127.921007,4,농협하나로마트,2,2599824
35.878541,128.596615,3,파스쿠찌,2,1221745
35.079587,126.982742,1,뷔페,4,2204879
35.153919,129.108415,6,배스킨라빈스,3,1397206
37.071112,126.815285,3,떡/한과,4,733571
33.487230,126.533356,4,세븐일레븐,3,2448592
35.236286,129.083057,3,SK에너지,3,1364820
36.625853,127.428802,6,컬리,3,2650357
35.145170,126.918691,7,SK에너지,2,1088558
37.555919,126.965738,6,치킨,4,1600431
37.471443,127.104529,2,스타필드,1,1886182
36.356871,127.338680,6,주유소,1,1270023
37.541404,127.068943,7,롯데월드타워,6,1879900
37.111612,126.681077,2,백반/한정식,4,738454
36.791836,127.585227,2,투썸플레이스,4,2635502
37.537532,128.730816,1,치과의원,4,22916
36.815401,128.607757,3,GS25,2,945673
37.595245,127.080224,6,국수/칼국수,4,1811125
35.807014,127.125026,5,이마트24,4,2305571
37.553645,126.899812,6,세븐일레븐,1,1490803
37.590625,127.036544,4,카페,3,1507851
36.149466,128.312825,5,무신사,1,927359
35.169239,129.175980,7,떡/한과,2,1439794
35.118230,129.042499,6,횟집,1,1371209
35.669760,129.375028,1,치킨,5,1008708
34.635020,128.260236,1,파스쿠찌,3,825167
33.474169,126.545270,2,무신사,2,2417175
37.216458,127.115188,1,이마트,4,742690
